date,stock,factor_name,factor_value,return,forward_return_1d,forward_return_5d,forward_return_10d,forward_return_20d,forward_return_40d
2023-02-08,000001,volatility,0.016125150587387536,-0.03127641589180041,0.0076077768385460764,-0.03127641589180041,-0.0016906170752324368,-0.04311073541842769,-0.12341504649196966
2023-02-08,000001,volume_factor,-0.3960365844702177,-0.03127641589180041,0.0076077768385460764,-0.03127641589180041,-0.0016906170752324368,-0.04311073541842769,-0.12341504649196966
2023-02-08,300750,momentum,0.18173350582147485,0.00337172132942154,0.014056136970705513,0.00337172132942154,-0.09182467049087006,-0.1203748303192188,-0.1440206682138635
2023-02-08,300750,volatility,0.023671993871577347,0.00337172132942154,0.014056136970705513,0.00337172132942154,-0.09182467049087006,-0.1203748303192188,-0.1440206682138635
2023-02-08,300750,volume_factor,-0.45542686052645265,0.00337172132942154,0.014056136970705513,0.00337172132942154,-0.09182467049087006,-0.1203748303192188,-0.1440206682138635
2023-02-08,600519,momentum,0.03816517322809165,0.035521986239904324,0.021188553195732318,0.035521986239904324,0.032406022534649415,-0.008462957423472028,0.008076577924020167
2023-02-08,600519,volatility,0.017538126840074168,0.035521986239904324,0.021188553195732318,0.035521986239904324,0.032406022534649415,-0.008462957423472028,0.008076577924020167
2023-02-08,600519,volume_factor,-0.4228939053637367,0.035521986239904324,0.021188553195732318,0.035521986239904324,0.032406022534649415,-0.008462957423472028,0.008076577924020167
2023-02-09,000001,momentum,-0.028524857375713086,-0.04446308724832204,-0.012583892617449743,-0.04446308724832204,-0.006711409395973145,-0.07802013422818788,-0.12667785234899331
2023-02-09,000001,volatility,0.01591163375717789,-0.04446308724832204,-0.012583892617449743,-0.04446308724832204,-0.006711409395973145,-0.07802013422818788,-0.12667785234899331
2023-02-09,000001,volume_factor,-0.20733265265862888,-0.04446308724832204,-0.012583892617449743,-0.04446308724832204,-0.006711409395973145,-0.07802013422818788,-0.12667785234899331
2023-02-09,300750,momentum,0.12248557995249865,-0.023490802314535042,-0.016884014163572103,-0.023490802314535042,-0.09538820278089644,-0.134294844114345,-0.14988340962086544
2023-02-09,300750,volatility,0.019275702336385026,-0.023490802314535042,-0.016884014163572103,-0.023490802314535042,-0.09538820278089644,-0.134294844114345,-0.14988340962086544
2023-02-09,300750,volume_factor,-0.3605219397092435,-0.023490802314535042,-0.016884014163572103,-0.023490802314535042,-0.09538820278089644,-0.134294844114345,-0.14988340962086544
2023-02-09,600519,momentum,0.010483214523568707,0.02674168822926326,-0.0048820973490211195,0.02674168822926326,0.0,-0.029280378850754296,-0.016483181174632655
2023-02-09,600519,volatility,0.014418215718612815,0.02674168822926326,-0.0048820973490211195,0.02674168822926326,0.0,-0.029280378850754296,-0.016483181174632655
2023-02-09,600519,volume_factor,0.06315734936013673,0.02674168822926326,-0.0048820973490211195,0.02674168822926326,0.0,-0.029280378850754296,-0.016483181174632655
2023-02-10,000001,momentum,-0.0515713134568897,-0.04672897196261672,-0.0135938827527613,-0.04672897196261672,-0.010195412064570863,-0.0713678844519966,-0.11045029736618517
2023-02-10,000001,volatility,0.015805084645044033,-0.04672897196261672,-0.0135938827527613,-0.04672897196261672,-0.010195412064570863,-0.0713678844519966,-0.11045029736618517
2023-02-10,000001,volume_factor,-0.1774868073110213,-0.04672897196261672,-0.0135938827527613,-0.04672897196261672,-0.010195412064570863,-0.0713678844519966,-0.11045029736618517
2023-02-10,300750,momentum,0.07701404986044746,-0.06289805420125616,0.034260113321913366,-0.06289805420125616,-0.09895901963368037,-0.09803663196732115,-0.10726050863091308
2023-02-10,300750,volatility,0.019395633358199577,-0.06289805420125616,0.034260113321913366,-0.06289805420125616,-0.09895901963368037,-0.09803663196732115,-0.10726050863091308
2023-02-10,300750,volume_factor,-0.3036401795420567,-0.06289805420125616,0.034260113321913366,-0.06289805420125616,-0.09895901963368037,-0.09803663196732115,-0.10726050863091308
2023-02-10,600519,momentum,0.0038352386404909566,0.006610901241230316,0.028424422312711473,0.006610901241230316,-0.01349163518618457,-0.03679536868959432,-0.023487710346857815
2023-02-10,600519,volatility,0.014467254840992469,0.006610901241230316,0.028424422312711473,0.006610901241230316,-0.01349163518618457,-0.03679536868959432,-0.023487710346857815
2023-02-10,600519,volume_factor,-0.3493243609920226,0.006610901241230316,0.028424422312711473,0.006610901241230316,-0.01349163518618457,-0.03679536868959432,-0.023487710346857815
2023-02-13,000001,momentum,-0.07783955520254171,0.028423772609819098,0.012058570198105079,0.028423772609819098,-0.011197243755383224,-0.06632213608957793,-0.1102497846683893
2023-02-13,000001,volatility,0.01545667155585218,0.028423772609819098,0.012058570198105079,0.028423772609819098,-0.011197243755383224,-0.06632213608957793,-0.1102497846683893
2023-02-13,000001,volume_factor,0.6866507704600413,0.028423772609819098,0.012058570198105079,0.028423772609819098,-0.011197243755383224,-0.06632213608957793,-0.1102497846683893
2023-02-13,300750,momentum,0.11407077971233903,-0.09326028793476882,-0.021106722724763216,-0.09326028793476882,-0.13895613029260623,-0.1604450673121841,-0.141674098611288
2023-02-13,300750,volatility,0.020512256471691838,-0.09326028793476882,-0.021106722724763216,-0.09326028793476882,-0.13895613029260623,-0.1604450673121841,-0.141674098611288
2023-02-13,300750,volume_factor,0.11002375815652599,-0.09326028793476882,-0.021106722724763216,-0.09326028793476882,-0.13895613029260623,-0.1604450673121841,-0.141674098611288
2023-02-13,600519,momentum,0.009116401097578608,0.011121115808681026,-0.007489609359626392,0.011121115808681026,-0.027394319584493676,-0.05626151616885011,-0.06610057305052497
2023-02-13,600519,volatility,0.014954597298826342,0.011121115808681026,-0.007489609359626392,0.011121115808681026,-0.027394319584493676,-0.05626151616885011,-0.06610057305052497
2023-02-13,600519,volume_factor,0.3624415157684202,0.011121115808681026,-0.007489609359626392,0.011121115808681026,-0.027394319584493676,-0.05626151616885011,-0.06610057305052497
2023-02-14,000001,momentum,-0.03924775143090764,0.01191489361702125,-0.024680851063829667,0.01191489361702125,-0.015319148936170146,-0.09276595744680849,-0.12595744680851062
2023-02-14,000001,volatility,0.014696810685138211,0.01191489361702125,-0.024680851063829667,0.01191489361702125,-0.015319148936170146,-0.09276595744680849,-0.12595744680851062
2023-02-14,000001,volume_factor,-0.13278334965989647,0.01191489361702125,-0.024680851063829667,0.01191489361702125,-0.015319148936170146,-0.09276595744680849,-0.12595744680851062
2023-02-14,300750,momentum,0.04810840305565667,-0.08685466377440354,-0.0059002169197397425,-0.08685466377440354,-0.11366594360086768,-0.15383947939262477,-0.14229934924078091
2023-02-14,300750,volatility,0.019603250301304234,-0.08685466377440354,-0.0059002169197397425,-0.08685466377440354,-0.11366594360086768,-0.15383947939262477,-0.14229934924078091
2023-02-14,300750,volume_factor,0.08430436385070994,-0.08685466377440354,-0.0059002169197397425,-0.08685466377440354,-0.11366594360086768,-0.15383947939262477,-0.14229934924078091
2023-02-14,600519,momentum,-0.006363837166958097,0.013944713805927655,-0.0016762495268650701,0.013944713805927655,-0.018054228775016057,-0.046736720679151356,-0.08993469235714335
2023-02-14,600519,volatility,0.014950842802090742,0.013944713805927655,-0.0016762495268650701,0.013944713805927655,-0.018054228775016057,-0.046736720679151356,-0.08993469235714335
2023-02-14,600519,volume_factor,-0.2972159464381283,0.013944713805927655,-0.0016762495268650701,0.013944713805927655,-0.018054228775016057,-0.046736720679151356,-0.08993469235714335
2023-02-15,000001,momentum,-0.0802568218298555,0.030541012216404928,-0.00610820244328103,0.030541012216404928,0.04363001745200701,-0.054101221640488695,-0.09685863874345557
2023-02-15,000001,volatility,0.014689492759979017,0.030541012216404928,-0.00610820244328103,0.030541012216404928,0.04363001745200701,-0.054101221640488695,-0.09685863874345557
2023-02-15,000001,volume_factor,0.1681844728407369,0.030541012216404928,-0.00610820244328103,0.030541012216404928,0.04363001745200701,-0.054101221640488695,-0.09685863874345557
2023-02-15,300750,momentum,0.05293631100082696,-0.09487649471938542,-0.01309243257397219,-0.09487649471938542,-0.08929039015449058,-0.14694073492188175,-0.14628611329318308
2023-02-15,300750,volatility,0.019470307547372792,-0.09487649471938542,-0.01309243257397219,-0.09487649471938542,-0.08929039015449058,-0.14694073492188175,-0.14628611329318308
2023-02-15,300750,volume_factor,-0.32945357116824603,-0.09487649471938542,-0.01309243257397219,-0.09487649471938542,-0.08929039015449058,-0.14694073492188175,-0.14628611329318308
2023-02-15,600519,momentum,-0.002371532009678101,-0.0030090753713198914,0.012529789846176032,-0.0030090753713198914,-0.0014864832334320344,-0.054211501889699476,-0.07101417876314964
2023-02-15,600519,volatility,0.014900693024444035,-0.0030090753713198914,0.012529789846176032,-0.0030090753713198914,-0.0014864832334320344,-0.054211501889699476,-0.07101417876314964
2023-02-15,600519,volume_factor,-0.3417362128375381,-0.0030090753713198914,0.012529789846176032,-0.0030090753713198914,-0.0014864832334320344,-0.054211501889699476,-0.07101417876314964
2023-02-16,000001,momentum,-0.0858747993579454,0.03950834064969255,-0.014925373134328401,0.03950834064969255,0.056189640035118504,-0.0684811237928008,-0.07989464442493421
2023-02-16,000001,volatility,0.014663862881985776,0.03950834064969255,-0.014925373134328401,0.03950834064969255,0.056189640035118504,-0.0684811237928008,-0.07989464442493421
2023-02-16,000001,volume_factor,0.15976387157054228,0.03950834064969255,-0.014925373134328401,0.03950834064969255,0.056189640035118504,-0.0684811237928008,-0.07989464442493421
2023-02-16,300750,momentum,0.0244167610419026,-0.07362695675245412,-0.0565578844963297,-0.07362695675245412,-0.10418324931458378,-0.14269921287697884,-0.11280622623153791
2023-02-16,300750,volatility,0.019576150654528383,-0.07362695675245412,-0.0565578844963297,-0.07362695675245412,-0.10418324931458378,-0.14269921287697884,-0.11280622623153791
2023-02-16,300750,volume_factor,-0.12558111322446897,-0.07362695675245412,-0.0565578844963297,-0.07362695675245412,-0.10418324931458378,-0.14269921287697884,-0.11280622623153791
2023-02-16,600519,momentum,0.0168133249528597,-0.026045195725306947,-0.024392853321921426,-0.026045195725306947,-0.020101518015287145,-0.06527941228914802,-0.0882041772166946
2023-02-16,600519,volatility,0.015069394097626419,-0.026045195725306947,-0.024392853321921426,-0.026045195725306947,-0.020101518015287145,-0.06527941228914802,-0.0882041772166946
2023-02-16,600519,volume_factor,0.169966427601157,-0.026045195725306947,-0.024392853321921426,-0.026045195725306947,-0.020101518015287145,-0.06527941228914802,-0.0882041772166946
2023-02-17,000001,momentum,-0.11930926216640503,0.03832442067736186,0.06417112299465222,0.03832442067736186,0.07664884135472372,-0.060606060606060774,-0.0445632798573975
2023-02-17,000001,volatility,0.013388985461947157,0.03832442067736186,0.06417112299465222,0.03832442067736186,0.07664884135472372,-0.060606060606060774,-0.0445632798573975
2023-02-17,000001,volume_factor,-0.16617020645859348,0.03832442067736186,0.06417112299465222,0.03832442067736186,0.07664884135472372,-0.060606060606060774,-0.0445632798573975
2023-02-17,300750,momentum,-0.04788468404141388,-0.03848136864307483,0.0007499414108271818,-0.03848136864307483,-0.04649636747129127,-0.1151160065619874,-0.03201312397468936
2023-02-17,300750,volatility,0.023163803582547177,-0.03848136864307483,0.0007499414108271818,-0.03848136864307483,-0.04649636747129127,-0.1151160065619874,-0.03201312397468936
2023-02-17,300750,volume_factor,0.8546720335384856,-0.03848136864307483,0.0007499414108271818,-0.03848136864307483,-0.04649636747129127,-0.1151160065619874,-0.03201312397468936
2023-02-17,600519,momentum,-0.03877866529245044,-0.019970513336013962,0.033032374407525156,-0.019970513336013962,-0.001669286349624155,-0.047995028694666764,-0.04129351415238025
2023-02-17,600519,volatility,0.014199123105891609,-0.019970513336013962,0.033032374407525156,-0.019970513336013962,-0.001669286349624155,-0.047995028694666764,-0.04129351415238025
2023-02-17,600519,volume_factor,-0.06035069390771941,-0.019970513336013962,0.033032374407525156,-0.019970513336013962,-0.001669286349624155,-0.047995028694666764,-0.04129351415238025
2023-02-20,000001,momentum,-0.07226107226107226,-0.038525963149078635,-0.0041876046901171415,-0.038525963149078635,-0.025125628140703404,-0.13232830820770525,-0.09631490787269681
2023-02-20,000001,volatility,0.020453359439553065,-0.038525963149078635,-0.0041876046901171415,-0.038525963149078635,-0.025125628140703404,-0.13232830820770525,-0.09631490787269681
2023-02-20,000001,volume_factor,0.8740817518284376,-0.038525963149078635,-0.0041876046901171415,-0.038525963149078635,-0.025125628140703404,-0.13232830820770525,-0.09631490787269681
2023-02-20,300750,momentum,-0.06371689177337314,-0.050395766006276044,-0.014191372769425281,-0.050395766006276044,-0.031333427005760806,-0.10542831717483958,-0.02983466816542557
2023-02-20,300750,volatility,0.02270442383972222,-0.050395766006276044,-0.014191372769425281,-0.050395766006276044,-0.031333427005760806,-0.10542831717483958,-0.02983466816542557
2023-02-20,300750,volume_factor,0.4537364834311495,-0.050395766006276044,-0.014191372769425281,-0.050395766006276044,-0.031333427005760806,-0.10542831717483958,-0.02983466816542557
2023-02-20,600519,momentum,-0.02186277789955804,-0.03809181194121403,-0.004717982590644265,-0.03809181194121403,-0.04002028732513985,-0.08574933358495918,-0.06900049538817199
2023-02-20,600519,volatility,0.015799732839062157,-0.03809181194121403,-0.004717982590644265,-0.03809181194121403,-0.04002028732513985,-0.08574933358495918,-0.06900049538817199
2023-02-20,600519,volume_factor,0.06790630039161494,-0.03809181194121403,-0.004717982590644265,-0.03809181194121403,-0.04002028732513985,-0.08574933358495918,-0.06900049538817199
2023-02-21,000001,momentum,-0.06818181818181812,-0.02691337258200166,-0.006728343145500415,-0.02691337258200166,-0.03448275862068961,-0.11774600504625743,-0.10513036164844403
2023-02-21,000001,volatility,0.0204204883834666,-0.02691337258200166,-0.006728343145500415,-0.02691337258200166,-0.03448275862068961,-0.11774600504625743,-0.10513036164844403
2023-02-21,000001,volume_factor,-0.12494350313431712,-0.02691337258200166,-0.006728343145500415,-0.02691337258200166,-0.03448275862068961,-0.11774600504625743,-0.10513036164844403
2023-02-21,300750,momentum,-0.07473184455776327,-0.02936145952109459,-0.014633219308247791,-0.02936145952109459,-0.03382744203724808,-0.056062333713416845,-0.01225769669327248
2023-02-21,300750,volatility,0.022839750266112804,-0.02936145952109459,-0.014633219308247791,-0.02936145952109459,-0.03382744203724808,-0.056062333713416845,-0.01225769669327248
2023-02-21,300750,volume_factor,0.12291214830214536,-0.02936145952109459,-0.014633219308247791,-0.02936145952109459,-0.03382744203724808,-0.056062333713416845,-0.01225769669327248
2023-02-21,600519,momentum,-0.02371806738245097,-0.03155886326467727,-0.018368846436443764,-0.03155886326467727,-0.04663316821122987,-0.05451399587589767,-0.06399469081083642
2023-02-21,600519,volatility,0.01581697568047,-0.03155886326467727,-0.018368846436443764,-0.03155886326467727,-0.04663316821122987,-0.05451399587589767,-0.06399469081083642
2023-02-21,600519,volume_factor,-0.32196709455794614,-0.03155886326467727,-0.018368846436443764,-0.03155886326467727,-0.04663316821122987,-0.05451399587589767,-0.06399469081083642
2023-02-22,000001,momentum,-0.0844961240310077,0.012701100762066098,0.002540220152413175,0.012701100762066098,-0.041490262489415786,-0.10414902624894162,-0.10753598645215934
2023-02-22,000001,volatility,0.020149779174671503,0.012701100762066098,0.002540220152413175,0.012701100762066098,-0.041490262489415786,-0.10414902624894162,-0.10753598645215934
2023-02-22,000001,volume_factor,-0.4335524691970961,0.012701100762066098,0.002540220152413175,0.012701100762066098,-0.041490262489415786,-0.10414902624894162,-0.10753598645215934
2023-02-22,300750,momentum,-0.09463942727431462,0.006171648987463918,0.010077145612343408,0.006171648987463918,-0.03143683702989397,-0.02753134040501448,-0.03606557377049191
2023-02-22,300750,volatility,0.02282129016332452,0.006171648987463918,0.010077145612343408,0.006171648987463918,-0.03143683702989397,-0.02753134040501448,-0.03606557377049191
2023-02-22,300750,volume_factor,0.0309766631658428,0.006171648987463918,0.010077145612343408,0.006171648987463918,-0.03143683702989397,-0.02753134040501448,-0.03606557377049191
2023-02-22,600519,momentum,-0.03326252888588033,0.0015271875603630747,-0.010865366042109303,0.0015271875603630747,-0.03958615028008505,-0.037817510141008315,-0.056813791771296196
2023-02-22,600519,volatility,0.016205618980582478,0.0015271875603630747,-0.010865366042109303,0.0015271875603630747,-0.03958615028008505,-0.037817510141008315,-0.056813791771296196
2023-02-22,600519,volume_factor,-0.21037143486439935,0.0015271875603630747,-0.010865366042109303,0.0015271875603630747,-0.03958615028008505,-0.037817510141008315,-0.056813791771296196
2023-02-23,000001,momentum,-0.08074534161490687,0.016047297297297147,-0.01604729729729726,0.016047297297297147,-0.07179054054054046,-0.0971283783783784,-0.13091216216216217
2023-02-23,000001,volatility,0.02019895533243231,0.016047297297297147,-0.01604729729729726,0.016047297297297147,-0.07179054054054046,-0.0971283783783784,-0.13091216216216217
2023-02-23,000001,volume_factor,-0.27490272421448547,0.016047297297297147,-0.01604729729729726,0.016047297297297147,-0.07179054054054046,-0.0971283783783784,-0.13091216216216217
2023-02-23,300750,momentum,-0.08166754339821147,-0.03298486801279299,-0.020764714306172216,-0.03298486801279299,-0.043009212850255496,-0.03938135471860227,-0.02186261874075146
2023-02-23,300750,volatility,0.023060168787567982,-0.03298486801279299,-0.020764714306172216,-0.03298486801279299,-0.043009212850255496,-0.03938135471860227,-0.02186261874075146
2023-02-23,300750,volume_factor,-0.2120395446711688,-0.03298486801279299,-0.020764714306172216,-0.03298486801279299,-0.043009212850255496,-0.03938135471860227,-0.02186261874075146
2023-02-23,600519,momentum,-0.036575829732192644,0.00610262168627651,-0.01830786505882931,0.00610262168627651,-0.029280378850754296,-0.026326709954596517,-0.05646755846311591
2023-02-23,600519,volatility,0.016288416114176352,0.00610262168627651,-0.01830786505882931,0.00610262168627651,-0.029280378850754296,-0.026326709954596517,-0.05646755846311591
2023-02-23,600519,volume_factor,-0.20770963233323914,0.00610262168627651,-0.01830786505882931,0.00610262168627651,-0.029280378850754296,-0.026326709954596517,-0.05646755846311591
2023-02-24,000001,momentum,-0.09829721362229094,0.036909871244635184,-0.014592274678111528,0.036909871244635184,-0.06180257510729614,-0.08927038626609451,-0.15107296137339055
2023-02-24,000001,volatility,0.020297584578869758,0.036909871244635184,-0.014592274678111528,0.036909871244635184,-0.06180257510729614,-0.08927038626609451,-0.15107296137339055
2023-02-24,000001,volume_factor,-0.3614212213510546,0.036909871244635184,-0.014592274678111528,0.036909871244635184,-0.06180257510729614,-0.08927038626609451,-0.15107296137339055
2023-02-24,300750,momentum,-0.11206336839371511,-0.00833577069318503,-0.011650580091644658,-0.00833577069318503,0.0010236911377596858,-0.0320269084527639,-0.023106171395144703
2023-02-24,300750,volatility,0.022996459599559475,-0.00833577069318503,-0.011650580091644658,-0.00833577069318503,0.0010236911377596858,-0.0320269084527639,-0.023106171395144703
2023-02-24,300750,volume_factor,-0.1720324095428375,-0.00833577069318503,-0.011650580091644658,-0.00833577069318503,0.0010236911377596858,-0.0320269084527639,-0.023106171395144703
2023-02-24,600519,momentum,-0.04284651771635972,0.018674159538492052,0.01393102247861533,0.018674159538492052,-0.02362243883031634,-0.005831012532325541,-0.05159637955042773
2023-02-24,600519,volatility,0.016560364427357314,0.018674159538492052,0.01393102247861533,0.018674159538492052,-0.02362243883031634,-0.005831012532325541,-0.05159637955042773
2023-02-24,600519,volume_factor,-0.1064141580850747,0.018674159538492052,0.01393102247861533,0.018674159538492052,-0.02362243883031634,-0.005831012532325541,-0.05159637955042773
2023-02-27,000001,momentum,-0.1128284389489953,0.013937282229965264,0.00783972125435528,0.013937282229965264,-0.055749128919860724,-0.09494773519163757,-0.12282229965156799
2023-02-27,000001,volatility,0.020345660862504077,0.013937282229965264,0.00783972125435528,0.013937282229965264,-0.055749128919860724,-0.09494773519163757,-0.12282229965156799
2023-02-27,000001,volume_factor,-0.437847124054916,0.013937282229965264,0.00783972125435528,0.013937282229965264,-0.055749128919860724,-0.09494773519163757,-0.12282229965156799
2023-02-27,300750,momentum,-0.160072911056796,0.020073982737361273,0.007644882860665891,0.020073982737361273,-0.02495684340320592,-0.012626387176325582,-0.04167694204685568
2023-02-27,300750,volatility,0.019697913481104147,0.020073982737361273,0.007644882860665891,0.020073982737361273,-0.02495684340320592,-0.012626387176325582,-0.04167694204685568
2023-02-27,300750,volume_factor,-0.195920915857989,0.020073982737361273,0.007644882860665891,0.020073982737361273,-0.02495684340320592,-0.012626387176325582,-0.04167694204685568
2023-02-27,600519,momentum,-0.045410384867497045,-0.0020048435057171687,0.002041629625088248,-0.0020048435057171687,-0.029680267312467312,-0.026130406793170025,-0.0490665522209619
2023-02-27,600519,volatility,0.01640891750418254,-0.0020048435057171687,0.002041629625088248,-0.0020048435057171687,-0.029680267312467312,-0.026130406793170025,-0.0490665522209619
2023-02-27,600519,volume_factor,-0.17900118322059255,-0.0020048435057171687,0.002041629625088248,-0.0020048435057171687,-0.029680267312467312,-0.026130406793170025,-0.0490665522209619
2023-02-28,000001,momentum,-0.09467918622848193,-0.007778738115816752,0.03370786516853941,-0.007778738115816752,-0.0786516853932584,-0.09853068280034571,-0.14347450302506481
2023-02-28,000001,volatility,0.020502271535890227,-0.007778738115816752,0.03370786516853941,-0.007778738115816752,-0.0786516853932584,-0.09853068280034571,-0.14347450302506481
2023-02-28,000001,volume_factor,-0.43936761017597736,-0.007778738115816752,0.03370786516853941,-0.007778738115816752,-0.0786516853932584,-0.09853068280034571,-0.14347450302506481
2023-02-28,300750,momentum,-0.142893102869609,-0.004601076847772889,0.021439060205580063,-0.004601076847772889,-0.04532550171316696,-0.03069016152716597,0.007391091532060745
2023-02-28,300750,volatility,0.01999463495580586,-0.004601076847772889,0.021439060205580063,-0.004601076847772889,-0.04532550171316696,-0.03069016152716597,0.007391091532060745
2023-02-28,300750,volume_factor,-0.17022784891242093,-0.004601076847772889,0.021439060205580063,-0.004601076847772889,-0.04532550171316696,-0.03069016152716597,0.007391091532060745
2023-02-28,600519,momentum,-0.01921507441190584,-0.01556553555476703,0.015167831226520212,-0.01556553555476703,-0.02920985327769554,-0.01954257883723498,-0.042725681909959845
2023-02-28,600519,volatility,0.015543536406471038,-0.01556553555476703,0.015167831226520212,-0.01556553555476703,-0.02920985327769554,-0.01954257883723498,-0.042725681909959845
2023-02-28,600519,volume_factor,-0.09354617135655852,-0.01556553555476703,0.015167831226520212,-0.01556553555476703,-0.02920985327769554,-0.01954257883723498,-0.042725681909959845
2023-03-01,000001,momentum,-0.04243394715772608,-0.053511705685618804,0.005852842809364489,-0.053511705685618804,-0.09364548494983282,-0.137123745819398,-0.15969899665551834
2023-03-01,000001,volatility,0.021747723876149316,-0.053511705685618804,0.005852842809364489,-0.053511705685618804,-0.09364548494983282,-0.137123745819398,-0.15969899665551834
2023-03-01,000001,volume_factor,0.15107580651383,-0.053511705685618804,0.005852842809364489,-0.053511705685618804,-0.09364548494983282,-0.137123745819398,-0.15969899665551834
2023-03-01,300750,momentum,-0.14754901960784317,-0.037377803335250204,-0.029231359018593084,-0.037377803335250204,-0.06330266436649423,-0.03086064788192444,0.017395054629097073
2023-03-01,300750,volatility,0.019521209421875425,-0.037377803335250204,-0.029231359018593084,-0.037377803335250204,-0.06330266436649423,-0.03086064788192444,0.017395054629097073
2023-03-01,300750,volume_factor,0.11613736053264967,-0.037377803335250204,-0.029231359018593084,-0.037377803335250204,-0.06330266436649423,-0.03086064788192444,0.017395054629097073
2023-03-01,600519,momentum,-0.0038664513301431835,-0.0410506458048302,-0.006346546767359573,-0.0410506458048302,-0.05280351018882945,-0.029249564541306783,-0.04858453323047074
2023-03-01,600519,volatility,0.01595190209667536,-0.0410506458048302,-0.006346546767359573,-0.0410506458048302,-0.05280351018882945,-0.029249564541306783,-0.04858453323047074
2023-03-01,600519,volume_factor,-0.05742435366048704,-0.0410506458048302,-0.006346546767359573,-0.0410506458048302,-0.05280351018882945,-0.029249564541306783,-0.04858453323047074
2023-03-02,000001,momentum,-0.029055690072639306,-0.08645054031587696,0.004156275976724855,-0.08645054031587696,-0.11803823773898592,-0.12967581047381538,-0.14048212801330007
2023-03-02,000001,volatility,0.021765228231357233,-0.08645054031587696,0.004156275976724855,-0.08645054031587696,-0.11803823773898592,-0.12967581047381538,-0.14048212801330007
2023-03-02,000001,volume_factor,-0.018263713827492145,-0.08645054031587696,0.004156275976724855,-0.08645054031587696,-0.11803823773898592,-0.12967581047381538,-0.14048212801330007
2023-03-02,300750,momentum,-0.15188813530938627,-0.01036627505183152,0.004195873235265157,-0.01036627505183152,-0.04299535985783398,-0.0018758021522362611,0.04728995952216408
2023-03-02,300750,volatility,0.01977209752441408,-0.01036627505183152,0.004195873235265157,-0.01036627505183152,-0.04299535985783398,-0.0018758021522362611,0.04728995952216408
2023-03-02,300750,volume_factor,0.4131300051071294,-0.01036627505183152,0.004195873235265157,-0.01036627505183152,-0.04299535985783398,-0.0018758021522362611,0.04728995952216408
2023-03-02,600519,momentum,-0.004895125999698102,-0.035168381211180155,-0.006041343167701885,-0.035168381211180155,-0.046104668090062084,-0.016983695652173947,-0.040930706521739135
2023-03-02,600519,volatility,0.015971322315392087,-0.035168381211180155,-0.006041343167701885,-0.035168381211180155,-0.046104668090062084,-0.016983695652173947,-0.040930706521739135
2023-03-02,600519,volume_factor,-0.4766953454391992,-0.035168381211180155,-0.006041343167701885,-0.035168381211180155,-0.046104668090062084,-0.016983695652173947,-0.040930706521739135
2023-03-03,000001,momentum,-0.002477291494632494,-0.09519867549668881,-0.03642384105960261,-0.09519867549668881,-0.1274834437086093,-0.14569536423841056,-0.1291390728476821
2023-03-03,000001,volatility,0.021199016623096728,-0.09519867549668881,-0.03642384105960261,-0.09519867549668881,-0.1274834437086093,-0.14569536423841056,-0.1291390728476821
